"231817625","231817678","DCH","KR","Korea (the Republic of)","Seoul-teukbyeolsi","Seoul"
"231917915","231917915","PUB","AU","Australia","New South Wales","Sydney"
"231972830","231972834","DCH","AU","Australia","New South Wales","Sydney"
"232001141","232001141","PUB","SG","Singapore","Singapore","Singapore"
"232010326","232010326","PUB","SG","Singapore","Singapore","Singapore"
"232018010","232018010","PUB","SG","Singapore","Singapore","Singapore"
"232023406","232023406","PUB","SG","Singapore","Singapore","Singapore"
"232033779","232033797","DCH","SG","Singapore","Singapore","Singapore"
"232049086","232049086","PUB","SG","Singapore","Singapore","Singapore"
"232065517","232065569","DCH","SG","Singapore","Singapore","Singapore"
"232136566","232136624","DCH","SG","Singapore","Singapore","Singapore"
"232183350","232183350","PUB","SG","Singapore","Singapore","Singapore"
"232257769","232257769","PUB","SG","Singapore","Singapore","Singapore"
"232352213","232352278","DCH","US","United States of America","Virginia","Ashburn"
"232416400","232416400","PUB","US","United States of America","Virginia","Ashburn"
"232476817","232476817","PUB","US","United States of America","Virginia","Ashburn"
"232551250","232551250","PUB","US","United States of America","Virginia","Ashburn"
"232591272","232591374","DCH","US","United States of America","Virginia","Ashburn"
"232630195","232630214","DCH","US","United States of America","Virginia","Ashburn"
"232683576","232683576","PUB","US","United States of America","Virginia","Ashburn"
"232730917","232730917","PUB","US","United States of America","Virginia","Ashburn"
"233035650","233035650","VPN","CZ","Czechia","Praha, Hlavni mesto","Prague"
"233126500","233126500","DCH","SG","Singapore","Singapore","Singapore"
"233137473","233137504","DCH","SG","Singapore","Singapore","Singapore"
"233149835","233149835","PUB","SG","Singapore","Singapore","Singapore"
"233170013","233170013","PUB","SG","Singapore","Singapore","Singapore"
"233199498","233199498","PUB","JP","Japan","Tokyo","Tokyo"
"233243696","233243696","PUB","JP","Japan","Tokyo","Tokyo"
"233277716","233277716","PUB","JP","Japan","Tokyo","Tokyo"
"233293353","233293353","PUB","JP","Japan","Tokyo","Tokyo"
"233311900","233312044","DCH","IN","India","Maharashtra","Mumbai"
"233343784","233343784","PUB","IN","India","Maharashtra","Mumbai"
"233375583","233375586","DCH","IN","India","Maharashtra","Mumbai"
"233399249","233399286","DCH","IN","India","Maharashtra","Mumbai"
"233414535","233414547","DCH","IN","India","Maharashtra","Mumbai"
"233434088","233434112","DCH","IN","India","Maharashtra","Mumbai"
"233469942","233469943","DCH","IN","India","Maharashtra","Mumbai"
"233517737","233517762","DCH","IN","India","Maharashtra","Mumbai"
"233567296","233567306","DCH","IN","India","Maharashtra","Mumbai"
"233731441","233731478","DCH","AU","Australia","New South Wales","Sydney"
"233801441","233801469","DCH","AU","Australia","New South Wales","Sydney"
"234131010","234131028","DCH","ZA","South Africa","Western Cape","Cape Town"
"234229530","234229561","DCH","ZA","South Africa","Western Cape","Cape Town"
"234317203","234317219","DCH","ZA","South Africa","Western Cape","Cape Town"
"234491310","234491310","PUB","SG","Singapore","Singapore","Singapore"
"234510874","234510874","PUB","SG","Singapore","Singapore","Singapore"
"234568936","234568936","PUB","SG","Singapore","Singapore","Singapore"
"236413952","236414207","DCH","CN","China","Guangdong","Guangzhou"
"241660684","241660684","PUB","CN","China","Beijing","Beijing"
"243271936","243271939","DCH","TH","Thailand","Krung Thep Maha Nakhon","Bangkok"
"244404238","244404242","DCH","CN","China","Guangdong","Guangzhou"
"247464941","247464953","DCH","IN","India","Telangana","Hyderabad"
"249346374","249346409","DCH","CN","China","Guangdong","Dongguan"
"260494963","260494963","PUB","AU","Australia","New South Wales","Sydney"
"261621294","261621295","DCH","JP","Japan","Osaka","Osaka"
"261630968","261630971","DCH","JP","Japan","Osaka","Osaka"
"261641809","261641835","DCH","JP","Japan","Osaka","Osaka"
"261660701","261660719","DCH","JP","Japan","Osaka","Osaka"
"261900481","261900488","DCH","CA","Canada","Quebec","Montreal"
"261963820","261963837","DCH","CA","Canada","Quebec","Montreal"
"262167662","262167662","PUB","IT","Italy","Lombardia","Milan"
"262200984","262200984","PUB","IT","Italy","Lombardia","Milan"
"262267937","262267937","PUB","IT","Italy","Lombardia","Milan"
"262464182","262464191","DCH","KR","Korea (the Republic of)","Seoul-teukbyeolsi","Seoul"
"262500603","262504139","DCH","KR","Korea (the Republic of)","Seoul-teukbyeolsi","Seoul"
"262673187","262673187","DCH","JP","Japan","Osaka","Osaka"
"262705259","262705269","DCH","JP","Japan","Osaka","Osaka"
"262730100","262730100","PUB","JP","Japan","Osaka","Osaka"
"263793294","263793294","PUB","BH","Bahrain","Al 'Asimah","Manama"
"263837990","263837990","PUB","BH","Bahrain","Al 'Asimah","Manama"
"264000862","264000862","PUB","FR","France","Ile-de-France","Paris"
"265028196","265028196","VPN","US","United States of America","Oregon","Hillsboro"
"265055365","265055365","VPN","US","United States of America","Oregon","Hillsboro"
"265086289","265086302","DCH","US","United States of America","Virginia","Reston"
"265188847","265189895","DCH","IN","India","Maharashtra","Mumbai"
"265245923","265245923","PUB","IN","India","Maharashtra","Mumbai"
"265935619","265935619","PUB","ES","Spain","Madrid, Comunidad de","Madrid"
"266216223","266216223","PUB","CA","Canada","Quebec","Montreal"
"266273777","266273777","PUB","CA","Canada","Quebec","Montreal"
"266302092","266302092","PUB","CA","Canada","Quebec","Montreal"
"266324304","266324304","PUB","CA","Canada","Quebec","Montreal"
"266342227","266342229","DCH","FR","France","Ile-de-France","Paris"
"266618742","266618742","PUB","BR","Brazil","Sao Paulo","Sao Paulo"
"266644575","266644575","PUB","BR","Brazil","Sao Paulo","Sao Paulo"
"266658757","266658757","PUB","BR","Brazil","Sao Paulo","Sao Paulo"
"266674796","266674797","PUB","BR","Brazil","Sao Paulo","Sao Paulo"
"266756864","266757119","DCH","JP","Japan","Tokyo","Tokyo"
"267097561","267097563","DCH","SG","Singapore","Singapore","Singapore"
"267135987","267135987","PUB","FR","France","Ile-de-France","Paris"
"267182090","267182090","DCH","FR","France","Ile-de-France","Paris"
"267209627","267209627","PUB","FR","France","Ile-de-France","Paris"
"267227371","267227373","DCH","FR","France","Ile-de-France","Paris"
"267244304","267244304","PUB","FR","France","Ile-de-France","Paris"
"267912780","267912787","DCH","US","United States of America","Washington","Seattle"
"269500912","269500912","PUB","SE","Sweden","Stockholms lan","Stockholm"
"269535147","269535147","PUB","SE","Sweden","Stockholms lan","Stockholm"
"270027136","270027160","DCH","BH","Bahrain","Al 'Asimah","Manama"
"270051703","270051706","DCH","BH","Bahrain","Al 'Asimah","Manama"
"270087872","270087876","DCH","BH","Bahrain","Al 'Asimah","Manama"
"270162639","270162640","PUB","AU","Australia","Victoria","Melbourne"
"270278664","270278722","DCH","ZA","South Africa","Western Cape","Cape Town"
"271751830","271751830","PUB","AU","Australia","Victoria","Melbourne"
"271828367","271828367","PUB","AU","Australia","Victoria","Melbourne"
"271865299","271865299","DCH","CA","Canada","Quebec","Montreal"
"271886209","271886209","PUB","CA","Canada","Quebec","Montreal"
"272290919","272290919","DCH","US","United States of America","Ohio","Columbus"
"272339348","272339367","DCH","US","United States of America","Ohio","Columbus"
"272519992","272520112","DCH","CH","Switzerland","Zurich","Zurich"
"272592341","272592341","PUB","CH","Switzerland","Zurich","Zurich"
"273567250","273567370","DCH","ID","Indonesia","Jakarta Raya","Jakarta"
"273643705","273643739","DCH","ID","Indonesia","Jakarta Raya","Jakarta"
"277857825","277857825","PUB","US","United States of America","Texas","Spring"
"277893317","277893338","DCH","US","United States of America","Oregon","Portland"
"277950565","277950576","DCH","US","United States of America","Oregon","Portland"
"278005387","278005388","PUB","US","United States of America","Oregon","Portland"
"278024992","278024992","PUB","US","United States of America","Oregon","Portland"
"278071945","278071945","PUB","US","United States of America","Oregon","Portland"
"278089468","278089468","PUB","US","United States of America","Oregon","Portland"
"278130469","278130512","DCH","US","United States of America","Oregon","Portland"
"278150786","278150918","DCH","US","United States of America","Oregon","Portland"
"278180655","278180657","DCH","US","United States of America","Oregon","Portland"
"279108698","279108698","PUB","HK","Hong Kong","Hong Kong","Hong Kong"
"279586399","279586594","DCH","SE","Sweden","Stockholms lan","Stockholm"
"279638922","279638922","PUB","SE","Sweden","Stockholms lan","Stockholm"
"279667905","279667905","PUB","SE","Sweden","Stockholms lan","Stockholm"
"279706236","279706236","PUB","SE","Sweden","Stockholms lan","Stockholm"
"280009976","280009976","PUB","AU","Australia","New South Wales","Sydney"
"280498028","280498028","PUB","KR","Korea (the Republic of)","Seoul-teukbyeolsi","Seoul"
"282087179","282087179","PUB","JP","Japan","Osaka","Osaka"
"285323359","285323359","DCH","HK","Hong Kong","Hong Kong","Hong Kong"
"288294144","288309247","DCH","US","United States of America","California","Cupertino"
"290772992","290773503","DCH","JP","Japan","Tokyo","Tokyo"
"298682091","298760288","DCH","US","United States of America","California","Cupertino"
"305961260","305961260","PUB","IN","India","Telangana","Hyderabad"
"306041665","306041743","DCH","IN","India","Telangana","Hyderabad"
"308573460","308573629","DCH","ES","Spain","Madrid, Comunidad de","Madrid"
"308672715","308672853","DCH","ES","Spain","Madrid, Comunidad de","Madrid"
"309604046","309604138","DCH","US","United States of America","Ohio","Columbus"
"309643069","309643069","PUB","US","United States of America","Ohio","Columbus"
"309680742","309680742","PUB","US","United States of America","Ohio","Columbus"
"309695614","309695619","DCH","US","United States of America","Ohio","Columbus"
"309713566","309713578","DCH","US","United States of America","Ohio","Columbus"
"309728289","309728290","DCH","US","United States of America","Ohio","Columbus"
"309754497","309754577","DCH","US","United States of America","Ohio","Columbus"
"309766694","309766719","DCH","US","United States of America","Ohio","Columbus"
"309793722","309793724","DCH","US","United States of America","Ohio","Columbus"
"309823906","309823906","SES","US","United States of America","Ohio","Columbus"
"310521360","310521382","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London"
"310554124","310554145","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London"
"310573780","310573785","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London"
"310691277","310691277","PUB","GB","United Kingdom of Great Britain and Northern Ireland","England","London"
"310753744","310753784","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London"
"310805550","310805550","PUB","GB","United Kingdom of Great Britain and Northern Ireland","England","London"
"310848786","310848786","PUB","GB","United Kingdom of Great Britain and Northern Ireland","England","London"
"310956697","310956697","PUB","SG","Singapore","Singapore","Singapore"
"311140482","311140482","PUB","SG","Singapore","Singapore","Singapore"
"311216437","311216437","PUB","SG","Singapore","Singapore","Singapore"
"311279290","311279304","DCH","SG","Singapore","Singapore","Singapore"
"311323521","311323610","DCH","SG","Singapore","Singapore","Singapore"
"311378840","311380237","DCH","SG","Singapore","Singapore","Singapore"
"311403172","311403178","DCH","SG","Singapore","Singapore","Singapore"
"311431069","311431069","PUB","US","United States of America","California","San Francisco"
"311440692","311440692","PUB","US","United States of America","California","San Francisco"
"311471518","311471527","DCH","US","United States of America","California","San Francisco"
"311514325","311514365","DCH","US","United States of America","California","San Francisco"
"311549717","311550149","DCH","US","United States of America","California","San Francisco"
"312233169","312233235","DCH","DE","Germany","Hessen","Frankfurt am Main"
"312435026","312435026","PUB","DE","Germany","Hessen","Frankfurt am Main"
"312635868","312635868","PUB","HK","Hong Kong","Hong Kong","Hong Kong"
"312680679","312680679","PUB","HK","Hong Kong","Hong Kong","Hong Kong"
"312722258","312722258","PUB","HK","Hong Kong","Hong Kong","Hong Kong"
"312924119","312924119","PUB","HK","Hong Kong","Hong Kong","Hong Kong"
"313057670","313057670","PUB","GB","United Kingdom of Great Britain and Northern Ireland","England","London"
"313139613","313139629","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London"
"313187618","313187638","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London"
"313240252","313240277","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London"
