"646940673","646940673","DCH","CA","Canada","Ontario","Toronto","eTor Networks","etornetworks.com","DCH"
"647062892","647062892","PUB","US","United States of America","Texas","Houston","Cogent Communications LLC","cogentco.com","DCH"
"647162880","647163391","DCH","US","United States of America","Mississippi","Jackson","Cogent Communications LLC","cogentco.com","DCH"
"647393975","647393975","PUB","NL","Netherlands (Kingdom of the)","Noord-Holland","Alkmaar","LiteServer B.V.","liteserver.nl","DCH"
"647504820","647504820","PUB","US","United States of America","California","Los Angeles","Cogent Communications LLC","cogentco.com","DCH"
"647513052","647513054","DCH","US","United States of America","District of Columbia","Washington","Cogent Communications LLC","cogentco.com","DCH"
"647530853","647530854","VPN","US","United States of America","New York","Buffalo","Cogent Communications LLC","cogentco.com","DCH"
"647561676","647561677","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Cogent Communications LLC","cogentco.com","DCH"
"647595022","647595027","DCH","US","United States of America","California","Los Angeles","Cogent Communications LLC","cogentco.com","DCH"
"647599273","647599274","DCH","US","United States of America","New Jersey","Piscataway","Cogent Communications LLC","cogentco.com","DCH"
"647622307","647622308","VPN","CA","Canada","Quebec","Montreal","Cogent Communications LLC","cogentco.com","DCH"
"647642131","647642131","PUB","US","United States of America","New York","Buffalo","ServerMania Inc/Server Mania","servermania.com","DCH"
"647649430","647649430","PUB","CA","Canada","Quebec","Montreal","ServerMania Inc/Server Mania","servermania.com","DCH"
"647656658","647656658","PUB","US","United States of America","New York","Buffalo","ServerMania Inc/Server Mania","servermania.com","DCH"
"647666456","647666456","PUB","US","United States of America","New York","Buffalo","ServerMania Inc/Server Mania","servermania.com","DCH"
"647673706","647673708","PUB","US","United States of America","New Jersey","Piscataway","ServerMania Inc/Server Mania","servermania.com","DCH"
"647676583","647676584","PUB","US","United States of America","New Jersey","Piscataway","ServerMania Inc/Server Mania","servermania.com","DCH"
"647679099","647679099","VPN","US","United States of America","New Jersey","Piscataway","ServerMania Inc/Server Mania","servermania.com","DCH"
"647689835","647689835","PUB","CA","Canada","Quebec","Montreal","ServerMania Inc/Server Mania","servermania.com","DCH"
"647997107","647997108","PUB","PE","Peru","Lima","Lima","Cintelsur Peru S.A.C.","cogentco.com","DCH"
"648152350","648152354","DCH","US","United States of America","Georgia","Atlanta","Cogent Communications LLC","cogentco.com","DCH"
"648154497","648154498","PUB","US","United States of America","District of Columbia","Washington","Cogent Communications LLC","cogentco.com","DCH"
"648156631","648156642","DCH","US","United States of America","District of Columbia","Washington","Cogent Communications LLC","cogentco.com","DCH"
"648158758","648158758","PUB","US","United States of America","Mississippi","Jackson","Cogent Communications LLC","cogentco.com","DCH"
"648606208","648606719","DCH","US","United States of America","Georgia","Atlanta","Cogent Communications LLC","cogentco.com","DCH"
"648715704","648715716","DCH","US","United States of America","California","Los Angeles","Cogent Communications LLC","cogentco.com","DCH"
"648856597","648856598","PUB","US","United States of America","Mississippi","Jackson","Cogent Communications LLC","cogentco.com","DCH"
"649190400","649191423","VPN","US","United States of America","California","San Jose","Peg Tech Inc.","aquanx.com","DCH"
"649372466","649372507","DCH","EE","Estonia","Harjumaa","Tallinn","3NT Solutions LLP","3nt.com","DCH"
"649432064","649432319","DCH","US","United States of America","Georgia","Atlanta","Cogent Communications LLC","cogentco.com","DCH"
"649683200","649683455","DCH","US","United States of America","Mississippi","Jackson","Cogent Communications LLC","cogentco.com","DCH"
"650077069","650077070","DCH","US","United States of America","Texas","College Station","Community Infrastructure Partners LLC","cogentco.com","DCH"
"650311127","650311127","PUB","MX","Mexico","Queretaro","Queretaro","IENTC S de RL de CV","ientc.net","ISP"
"650685952","650686463","DCH","US","United States of America","Mississippi","Jackson","Cogent Communications LLC","cogentco.com","DCH"
"651117970","651117977","DCH","US","United States of America","Mississippi","Jackson","Cogent Communications LLC","cogentco.com","DCH"
"651151156","651151156","DCH","VE","Venezuela (Bolivarian Republic of)","Barinas","Barinitas","Thunder Services and Solutions Corp","cogentco.com","DCH"
"651154397","651154407","DCH","VE","Venezuela (Bolivarian Republic of)","Barinas","Barinitas","Thunder Services and Solutions Corp","cogentco.com","DCH"
"651157014","651157018","DCH","VE","Venezuela (Bolivarian Republic of)","Barinas","Barinitas","Thunder Services and Solutions Corp","cogentco.com","DCH"
"651160743","651160743","DCH","HK","Hong Kong","Hong Kong","Hong Kong","Thunder Services and Solutions Corp","cogentco.com","DCH"
"651248024","651248024","PUB","US","United States of America","California","Los Angeles","AwesomeCloud Limited","awesomecloud.com","DCH"
"651378578","651378578","PUB","DO","Dominican Republic","Maria Trinidad Sanchez","Nagua","Wiild T. A . Security","cogentco.com","DCH"
"651494564","651494564","DCH","US","United States of America","California","San Jose","Octopus Web Services Limited","ows-networks.com","DCH"
"651504793","651504793","DCH","US","United States of America","Illinois","Chicago","Octopus Web Services Limited","ows-networks.com","DCH"
"651514678","651514678","VPN","US","United States of America","New York","New York City","Octopus Web Services Limited","ows-networks.com","DCH"
"651528281","651528283","DCH","US","United States of America","Indiana","Indianapolis","Octopus Web Services Limited","ows-networks.com","DCH"
"651536943","651536943","DCH","US","United States of America","Texas","Dallas","Octopus Web Services Limited","ows-networks.com","DCH"
"651545778","651545778","DCH","US","United States of America","New York","New York City","Octopus Web Services Limited","ows-networks.com","DCH"
"651558059","651558060","PUB","US","United States of America","Illinois","Chicago","Octopus Web Services Limited","ows-networks.com","DCH"
"651962368","651963903","DCH","US","United States of America","Mississippi","Jackson","Cogent Communications LLC","cogentco.com","DCH"
"652278789","652278789","DCH","BR","Brazil","Rio Grande do Sul","Bento Goncalves","Cogent Communications LLC","cogentco.com","DCH"
"652285846","652285846","PUB","SE","Sweden","Stockholms lan","Stockholm","InternetPort AB","internetport.com","DCH"
"652392861","652392861","DCH","BR","Brazil","Sao Paulo","Sao Paulo","Tera Solucoes Tecnologicas Ltda","solucoestera.com.br","DCH"
"652679168","652679935","DCH","US","United States of America","Georgia","Atlanta","Cogent Communications LLC","cogentco.com","DCH"
"653001497","653001497","PUB","CL","Chile","Los Lagos","Puerto Varas","SurIXP SpA","surixp.cl","DCH"
"653010360","653010360","PUB","CL","Chile","Los Lagos","Puerto Varas","SurIXP SpA","surixp.cl","DCH"
"653044770","653044778","DCH","AR","Argentina","Cordoba","Cordoba","Cogent Communications LLC","cogentco.com","DCH"
"653443721","653443761","DCH","FR","France","Grand-Est","Lauterbourg","Contabo GmbH","contabo.com","DCH"
"653556403","653556404","DCH","SG","Singapore","Singapore","Singapore","Sah Bite Ltd","sahbite.com","DCH"
"653717734","653718536","DCH","US","United States of America","California","Los Angeles","Netlab","netlabgmbh.de","DCH"
"653820746","653820748","PUB","VE","Venezuela (Bolivarian Republic of)","Barinas","Barinitas","Thunder Services and Solutions Corp","cogentco.com","DCH"
"653823622","653823622","PUB","VE","Venezuela (Bolivarian Republic of)","Barinas","Barinitas","Thunder Services and Solutions Corp","cogentco.com","DCH"
"653825490","653825490","PUB","VE","Venezuela (Bolivarian Republic of)","Barinas","Barinitas","Thunder Services and Solutions Corp","cogentco.com","DCH"
"653828305","653828306","PUB","VE","Venezuela (Bolivarian Republic of)","Barinas","Barinitas","Thunder Services and Solutions Corp","cogentco.com","DCH"
"653830852","653830854","PUB","VE","Venezuela (Bolivarian Republic of)","Barinas","Barinitas","Thunder Services and Solutions Corp","cogentco.com","DCH"
"653832490","653832490","PUB","VE","Venezuela (Bolivarian Republic of)","Barinas","Barinitas","Thunder Services and Solutions Corp","cogentco.com","DCH"
"653839920","653839920","PUB","US","United States of America","California","Los Angeles","FiberPower LLC","usfiberpower.com","DCH"
"653846664","653846664","PUB","US","United States of America","Colorado","Denver","FiberPower LLC","usfiberpower.com","DCH"
"653934336","653934591","DCH","US","United States of America","Georgia","Atlanta","Cogent Communications LLC","cogentco.com","DCH"
"654297600","654297855","DCH","US","United States of America","Mississippi","Jackson","Cogent Communications LLC","cogentco.com","DCH"
"660785598","660785598","PUB","CN","China","Beijing","Beijing","Aliyun Computing Co. Ltd","aliyun.com","DCH"
"661131633","661131633","PUB","CN","China","Beijing","Beijing","Aliyun Computing Co. Ltd","aliyun.com","DCH"
"661152695","661152695","PUB","CN","China","Beijing","Beijing","Aliyun Computing Co. Ltd","aliyun.com","DCH"
"661170286","661170286","PUB","CN","China","Beijing","Beijing","Aliyun Computing Co. Ltd","aliyun.com","DCH"
"661244975","661244975","PUB","CN","China","Beijing","Beijing","Aliyun Computing Co. Ltd","aliyun.com","DCH"
"661382750","661382750","PUB","CN","China","Beijing","Beijing","Aliyun Computing Co. Ltd","aliyun.com","DCH"
"661456901","661456901","PUB","HK","Hong Kong","Hong Kong","Hong Kong","Xun Hong Kong Limited","yunpanel.com","DCH"
"672896000","672897486","DCH","US","United States of America","Virginia","Ashburn","Internet Utilities NA LLC","netutils.io","DCH"
"675744691","675744691","SES","US","United States of America","Virginia","Washington","Microsoft Corporation","microsoft.com","SES"
"676270528","676270528","PUB","US","United States of America","Virginia","Boydton","Microsoft Corporation","microsoft.com","DCH"
"676811279","676811279","PUB","US","United States of America","Virginia","Washington","Microsoft Corporation","microsoft.com","DCH"
"677143808","677144063","DCH","JP","Japan","Tokyo","Tokyo","Microsoft Corporation","microsoft.com","DCH"
"677613152","677613311","DCH","US","United States of America","Illinois","Chicago","Microsoft Corporation","microsoft.com","DCH"
"677847840","677847855","DCH","US","United States of America","Washington","Quincy","Microsoft Corporation","microsoft.com","DCH"
"678445401","678445401","DCH","IE","Ireland","Dublin","Dublin","Microsoft Corporation","microsoft.com","DCH"
"678975615","678975803","DCH","AE","United Arab Emirates","Dubayy","Dubai","Microsoft Corporation","microsoft.com","DCH"
"679447543","679447543","PUB","IE","Ireland","Dublin","Dublin","Microsoft Corporation","microsoft.com","DCH"
"682419961","682419961","PUB","AE","United Arab Emirates","Dubayy","Dubai","Amazon.com Inc.","amazon.com","DCH"
"682682457","682682602","DCH","CA","Canada","Alberta","Calgary","Amazon.com Inc.","amazon.com","DCH"
"682749869","682749901","DCH","CA","Canada","Alberta","Calgary","Amazon.com Inc.","amazon.com","DCH"
"684734912","684734912","PUB","US","United States of America","Washington","Seattle","Amazon.com Inc.","amazon.com","DCH"
"686383311","686383464","DCH","CA","Canada","Ontario","Toronto","Oracle Corporation","oracle.com","DCH"
"692552676","692552676","PUB","NG","Nigeria","Lagos","Lagos","Visafone Communications Limited","visafone.com.ng","DCH"
"692555002","692555004","PUB","NG","Nigeria","Lagos","Lagos","Visafone Communications Limited","visafone.com.ng","DCH"
"692557255","692557256","PUB","NG","Nigeria","Lagos","Lagos","Visafone Communications Limited","visafone.com.ng","DCH"
"692558704","692558704","PUB","NG","Nigeria","Lagos","Lagos","Visafone Communications Limited","visafone.com.ng","DCH"
"692559966","692559966","PUB","NG","Nigeria","Lagos","Lagos","Visafone Communications Limited","visafone.com.ng","DCH"
"692562614","692562618","PUB","NG","Nigeria","Lagos","Lagos","Visafone Communications Limited","visafone.com.ng","DCH"
"692565098","692565106","PUB","NG","Nigeria","Lagos","Lagos","Visafone Communications Limited","visafone.com.ng","DCH"
"692567511","692567514","PUB","NG","Nigeria","Lagos","Lagos","Visafone Communications Limited","visafone.com.ng","DCH"
"692569854","692569854","PUB","NG","Nigeria","Lagos","Lagos","Visafone Communications Limited","visafone.com.ng","DCH"
"692572204","692572206","PUB","NG","Nigeria","Lagos","Lagos","Visafone Communications Limited","visafone.com.ng","DCH"
